name,atom,M0
CYSH,HB3,0.146537
CYSH,2HB,0.146537
CYS,SG,-0.285182
CYS,S,-0.285182
CYSH,SG,-0.285182
CYSH,S,-0.285182
CYS,HG,0.189274
CYS,HG1,0.189274
CYSH,HG,0.189274
CYSH,HG1,0.189274
CYS,C,0.643035
CYSH,C,0.643035
CYS,O,-0.584861
CYSH,O,-0.584861
CYD,N,-0.4157
CYM,N,-0.4157
CYD,HN,0.2719
CYD,H,0.2719
CYM,HN,0.2719
CYM,H,0.2719
CYD,CA,-0.0351
CYM,CA,-0.0351
CYD,HA,0.0508
CYM,HA,0.0508
CYD,CB,-0.2413
CYM,CB,-0.2413
CYD,HB,0.1122
CYD,HB2,0.1122
CYD,1HB,0.1122
CYD,HB1,0.1122
CYD,HB3,0.1122
CYD,2HB,0.1122
CYM,HB,0.1122
CYM,HB2,0.1122
CYM,1HB,0.1122
CYM,HB1,0.1122
CYM,HB3,0.1122
CYM,2HB,0.1122
CYD,SG,-0.8844
CYD,S,-0.8844
CYM,SG,-0.8844
CYM,S,-0.8844
CYD,C,0.5973
CYM,C,0.5973
CYD,O,-0.5679
CYM,O,-0.5679
CYX,N,-0.435921
CYS1,N,-0.435921
CYS2,N,-0.435921
CYX,HN,0.290077
CYX,H,0.290077
CYS1,HN,0.290077
CYS1,H,0.290077
CYS2,HN,0.290077
CYS2,H,0.290077
CYX,CA,-0.030547
CYS1,CA,-0.030547
CYS2,CA,-0.030547
CYX,HA,0.132146
CYS1,HA,0.132146
CYS2,HA,0.132146
CYX,CB,-0.033006
CYS1,CB,-0.033006
CYS2,CB,-0.033006
CYX,HB,0.078951
CYX,HB2,0.078951
CYX,1HB,0.078951
CYX,HB1,0.078951
CYX,HB3,0.078951
CYX,2HB,0.078951
CYS1,HB,0.078951
CYS1,HB2,0.078951
CYS1,1HB,0.078951
CYS1,HB1,0.078951
CYS1,HB3,0.078951
CYS1,2HB,0.078951
CYS2,HB,0.078951
CYS2,HB2,0.078951
CYS2,1HB,0.078951
CYS2,HB1,0.078951
CYS2,HB3,0.078951
CYS2,2HB,0.078951
CYX,SG,-0.132272
CYX,S,-0.132272
CYS1,SG,-0.132272
CYS1,S,-0.132272
CYS2,SG,-0.132272
CYS2,S,-0.132272
CYX,C,0.624788
CYS1,C,0.624788
CYS2,C,0.624788
CYX,O,-0.573167
CYS1,O,-0.573167
CYS2,O,-0.573167
MET,N,-0.394918
MET,HN,0.280537
MET,H,0.280537
MET,CA,-0.087681
MET,HA,0.12308
MET,CB,0.019227
MET,HB,0.04884
MET,HB2,0.04884
MET,1HB,0.04884
MET,HB1,0.04884
MET,HB3,0.04884
MET,2HB,0.04884
MET,CG,-0.208167
MET,HG,0.124228
MET,HG2,0.124228
MET,1HG,0.124228
MET,HG1,0.124228
MET,HG3,0.124228
MET,2HG,0.124228
MET,SD,-0.211958
MET,CE,-0.284698
MET,HE,0.128394
MET,HE1,0.128394
MET,1HE,0.128394
MET,HE1,0.128394
MET,HE2,0.128394
MET,2HE,0.128394
MET,HE2,0.128394
MET,HE3,0.128394
MET,3HE,0.128394
MET,HE3,0.128394
MET,C,0.599684
MET,O,-0.566424
ASH,N,-0.392069
ASPH,N,-0.392069
ASH,HN,0.282413
ASH,H,0.282413
ASPH,HN,0.282413
ASPH,H,0.282413
ASH,CA,-0.035317
ASPH,CA,-0.035317
ASH,HA,0.094292
ASPH,HA,0.094292
ASH,CB,-0.121405
ASPH,CB,-0.121405
ASH,HB,0.069032
ASH,HB2,0.069032
ASH,1HB,0.069032
ASH,HB1,0.069032
ASH,HB3,0.069032
ASH,2HB,0.069032
ASPH,HB,0.069032
ASPH,HB2,0.069032
ASPH,1HB,0.069032
ASPH,HB1,0.069032
ASPH,HB3,0.069032
ASPH,2HB,0.069032
ASH,CG,0.67864
ASPH,CG,0.67864
ASH,OD1,-0.55094
ASPH,OD1,-0.55094
ASH,OD2,-0.587163
ASPH,OD2,-0.587163
ASH,HD,0.438035
ASH,HD2,0.438035
ASH,HD1,0.438035
ASPH,HD,0.438035
ASPH,HD2,0.438035
ASPH,HD1,0.438035
ASH,C,0.620495
ASPH,C,0.620495
ASH,O,-0.565045
ASPH,O,-0.565045
GLH,N,-0.384536
GLUH,N,-0.384536
GLH,HN,0.263963
GLH,H,0.263963
GLUH,HN,0.263963
GLUH,H,0.263963
GLH,CA,-0.060898
GLUH,CA,-0.060898
GLH,HA,0.10962
GLUH,HA,0.10962
GLH,CB,-0.018753
GLUH,CB,-0.018753
GLH,HB,0.034966
GLH,HB2,0.034966
GLH,1HB,0.034966
GLH,HB1,0.034966
GLH,HB3,0.034966
GLH,2HB,0.034966
GLUH,HB,0.034966
GLUH,HB2,0.034966
GLUH,1HB,0.034966
GLUH,HB1,0.034966
GLUH,HB3,0.034966
GLUH,2HB,0.034966
GLH,CG,-0.038364
GLUH,CG,-0.038364
GLH,HG,0.048444
GLH,HG2,0.048444
GLH,1HG,0.048444
GLH,HG1,0.048444
GLH,HG3,0.048444
GLH,2HG,0.048444
GLUH,HG,0.048444
GLUH,HG2,0.048444
GLUH,1HG,0.048444
GLUH,HG1,0.048444
GLUH,HG3,0.048444
GLUH,2HG,0.048444
GLH,CD,0.638937
GLUH,CD,0.638937
GLH,OE1,-0.559031
GLUH,OE1,-0.559031
GLH,OE2,-0.588722
GLUH,OE2,-0.588722
GLH,HE,0.447661
GLH,HE2,0.447661
GLUH,HE,0.447661
GLUH,HE2,0.447661
GLH,C,0.587056
GLUH,C,0.587056
GLH,O,-0.563753
GLUH,O,-0.563753
CALA,N,-0.622202
CALA,HN,0.359784
CALA,H,0.359784
CALA,CA,-0.054102
CALA,HA,0.123283
CALA,CB,-0.185718
CALA,HB,0.069652
CALA,HB1,0.069652
CALA,1HB,0.069652
CALA,HB2,0.069652
CALA,2HB,0.069652
CALA,HB3,0.069652
CALA,3HB,0.069652
CALA,C,0.664014
CALA,O,-0.747007
CALA,OXT,-0.747007
CALA,OT1,-0.747007
CALA,OT2,-0.747007
CALA,OC1,-0.747007
CALA,OC2,-0.747007
CGLY,N,-0.523362
CGLY,HN,0.349622
CGLY,H,0.349622
CGLY,CA,-0.316659
CGLY,HA,0.1602
CGLY,HA2,0.1602
CGLY,1HA,0.1602
CGLY,HA1,0.1602
CGLY,HA3,0.1602
CGLY,2HA,0.1602
CGLY,C,0.661797
CGLY,O,-0.745899
CGLY,OXT,-0.745899
CGLY,OT1,-0.745899
CGLY,OT2,-0.745899
CGLY,OC1,-0.745899
CGLY,OC2,-0.745899
CSER,N,-0.676281
CSER,HN,0.369239
CSER,H,0.369239
CSER,CA,-0.072385
CSER,HA,0.158185
CSER,CB,0.132964
CSER,HB,0.048008
CSER,HB2,0.048008
CSER,1HB,0.048008
CSER,HB1,0.048008
CSER,HB3,0.048008
CSER,2HB,0.048008
CSER,OG,-0.580479
CSER,HG,0.402742
CSER,HG1,0.402742
CSER,C,0.594367
CSER,O,-0.712184
CSER,OXT,-0.712184
CSER,OT1,-0.712184
CSER,OT2,-0.712184
CSER,OC1,-0.712184
CSER,OC2,-0.712184
CTHR,N,-0.351668
CTHR,HN,0.29932
CTHR,H,0.29932
CTHR,CA,-0.500569
CTHR,HA,0.237658
CTHR,CB,0.294422
CTHR,HB,0.031148
CTHR,CG,-0.137163
CTHR,CG2,-0.137163
CTHR,HG2,0.051258
CTHR,HG21,0.051258
CTHR,1HG2,0.051258
CTHR,HG22,0.051258
CTHR,2HG2,0.051258
CTHR,HG23,0.051258
CTHR,3HG2,0.051258
CTHR,OG,-0.605568
CTHR,OG1,-0.605568
CTHR,HG1,0.408646
CTHR,HG1,0.408646
CTHR,HOG1,0.408646
CTHR,C,0.681669
CTHR,O,-0.755835
CTHR,OXT,-0.755835
CTHR,OT1,-0.755835
CTHR,OT2,-0.755835
CTHR,OC1,-0.755835
CTHR,OC2,-0.755835
CLEU,N,-0.556595
CLEU,HN,0.338672
CLEU,H,0.338672
CLEU,CA,-0.22988
CLEU,HA,0.19071
CLEU,CB,-0.102213
CLEU,HB,0.054816
CLEU,HB2,0.054816
CLEU,1HB,0.054816
CLEU,HB1,0.054816
CLEU,HB3,0.054816
CLEU,2HB,0.054816
CLEU,CG,0.195714
CLEU,HG,0.005286
CLEU,CD,-0.136225
CLEU,CD1,-0.136225
CLEU,CD2,-0.136225
CLEU,HD,0.025188
CLEU,HD11,0.025188
CLEU,1HD1,0.025188
CLEU,HD12,0.025188
CLEU,2HD1,0.025188
CLEU,HD13,0.025188
CLEU,3HD1,0.025188
CLEU,HD21,0.025188
CLEU,1HD2,0.025188
CLEU,HD22,0.025188
CLEU,2HD2,0.025188
CLEU,HD23,0.025188
CLEU,3HD2,0.025188
CLEU,C,0.598427
CLEU,O,-0.714214
CLEU,OXT,-0.714214
CLEU,OT1,-0.714214
CLEU,OT2,-0.714214
CLEU,OC1,-0.714214
CLEU,OC2,-0.714214
CILE,N,-0.50927
CILE,HN,0.314575
CILE,H,0.314575
CILE,CA,-0.227333
CILE,HA,0.143304
CILE,CB,0.044365
CILE,HB,0.064001
CILE,CG2,-0.162378
CILE,HG2,0.04007
CILE,HG21,0.04007
CILE,1HG2,0.04007
CILE,HG21,0.04007
CILE,HG22,0.04007
CILE,2HG2,0.04007
CILE,HG23,0.04007
CILE,3HG2,0.04007
CILE,CG1,0.058658
CILE,HG1,0.008847
CILE,HG12,0.008847
CILE,1HG1,0.008847
CILE,HG11,0.008847
CILE,HG13,0.008847
CILE,2HG1,0.008847
CILE,CD,-0.101376
CILE,CD1,-0.101376
CILE,CD2,-0.101376
CILE,HD,0.022516
CILE,HD11,0.022516
CILE,1HD1,0.022516
CILE,HD12,0.022516
CILE,2HD1,0.022516
CILE,HD13,0.022516
CILE,3HD1,0.022516
CILE,HD1,0.022516
CILE,HD2,0.022516
CILE,HD3,0.022516
CILE,C,0.671034
CILE,O,-0.750517
CILE,OXT,-0.750517
CILE,OT1,-0.750517
CILE,OT2,-0.750517
CILE,OC1,-0.750517
CILE,OC2,-0.750517
CVAL,N,-0.217054
CVAL,HN,0.243122
CVAL,H,0.243122
CVAL,CA,-0.37412
CVAL,HA,0.09772
CVAL,CB,0.202309
CVAL,HB,-0.022953
CVAL,CG,-0.137796
CVAL,CG1,-0.137796
CVAL,CG2,-0.137796
CVAL,HG,0.029428
CVAL,HG11,0.029428
CVAL,1HG1,0.029428
CVAL,HG21,0.029428
CVAL,HG12,0.029428
CVAL,2HG1,0.029428
CVAL,HG22,0.029428
CVAL,HG13,0.029428
CVAL,3HG1,0.029428
CVAL,HG23,0.029428
CVAL,HG21,0.029428
CVAL,1HG2,0.029428
CVAL,HG22,0.029428
CVAL,2HG2,0.029428
CVAL,HG23,0.029428
CVAL,3HG2,0.029428
CVAL,C,0.525616
CVAL,O,-0.677808
CVAL,OXT,-0.677808
CVAL,OT1,-0.677808
CVAL,OT2,-0.677808
CVAL,OC1,-0.677808
CVAL,OC2,-0.677808
CASN,N,-0.62653
CASN,HN,0.343242
CASN,H,0.343242
CASN,CA,0.014405
CASN,HA,0.085796
CASN,CB,-0.029468
CASN,HB,0.045738
CASN,HB2,0.045738
CASN,1HB,0.045738
CASN,HB1,0.045738
CASN,HB3,0.045738
CASN,2HB,0.045738
CASN,CG,0.551512
CASN,OD,-0.56744
CASN,OD1,-0.56744
CASN,ND,-0.766241
CASN,ND2,-0.766241
CASN,HD,0.366624
CASN,HD21,0.366624
CASN,1HD2,0.366624
CASN,HN21,0.366624
CASN,HD22,0.366624
CASN,2HD2,0.366624
CASN,HN22,0.366624
CASN,C,0.607381
CASN,O,-0.718691
CASN,OXT,-0.718691
CASN,OT1,-0.718691
CASN,OT2,-0.718691
CASN,OC1,-0.718691
CASN,OC2,-0.718691
CGLN,N,-0.515135
CGLN,HN,0.324299
CGLN,H,0.324299
CGLN,CA,-0.23563
CGLN,HA,0.164628
CGLN,CB,0.004813
CGLN,HB,0.030788
CGLN,HB2,0.030788
CGLN,1HB,0.030788
CGLN,HB1,0.030788
CGLN,HB3,0.030788
CGLN,2HB,0.030788
CGLN,CG,-0.024848
CGLN,HG,0.03484
CGLN,HG2,0.03484
CGLN,1HG,0.03484
CGLN,HG1,0.03484
CGLN,HG3,0.03484
CGLN,2HG,0.03484
CGLN,CD,0.662321
CGLN,OE,-0.588799
CGLN,OE1,-0.588799
CGLN,NE,-0.88357
CGLN,NE2,-0.88357
CGLN,HE,0.395334
CGLN,HE21,0.395334
CGLN,1HE2,0.395334
CGLN,HE22,0.395334
CGLN,2HE2,0.395334
CGLN,C,0.600448
CGLN,O,-0.715224
CGLN,OXT,-0.715224
CGLN,OT1,-0.715224
CGLN,OT2,-0.715224
CGLN,OC1,-0.715224
CGLN,OC2,-0.715224
CARG,N,-0.49534
CARG,HN,0.313864
CARG,H,0.313864
CARG,CA,-0.122265
CARG,HA,0.093073
CARG,CB,0.01582
CARG,HB,0.040376
CARG,HB2,0.040376
CARG,1HB,0.040376
CARG,HB1,0.040376
CARG,HB3,0.040376
CARG,2HB,0.040376
CARG,CG,0.013697
CARG,CG,0.013697
CARG,HG,-0.001366
CARG,HG2,-0.001366
CARG,1HG,-0.001366
CARG,HG1,-0.001366
CARG,HG3,-0.001366
CARG,2HG,-0.001366
CARG,CD,0.183324
CARG,HD,0.048691
CARG,HD2,0.048691
CARG,1HD,0.048691
CARG,HD1,0.048691
CARG,HD3,0.048691
CARG,2HD,0.048691
CARG,NE,-0.468682
CARG,HE,0.343094
CARG,HE,0.343094
CARG,CZ,0.577784
CARG,NH,-0.712318
CARG,NH1,-0.712318
CARG,NH2,-0.712318
CARG,HH,0.406216
CARG,HH11,0.406216
CARG,1HH1,0.406216
CARG,HH12,0.406216
CARG,2HH1,0.406216
CARG,HH21,0.406216
CARG,1HH2,0.406216
CARG,HH22,0.406216
CARG,2HH2,0.406216
CARG,C,0.648763
CARG,O,-0.739382
CARG,OXT,-0.739382
CARG,OT1,-0.739382
CARG,OT2,-0.739382
CARG,OC1,-0.739382
CARG,OC2,-0.739382
CHID,N,-0.69251
CHSD,N,-0.69251
CHID,HN,0.357784
CHID,H,0.357784
CHSD,HN,0.357784
CHSD,H,0.357784
CHID,CA,0.113471
CHSD,CA,0.113471
CHID,HA,0.07049
CHSD,HA,0.07049
CHID,CB,-0.032237
CHSD,CB,-0.032237
CHID,HB,0.047858
CHID,HB2,0.047858
CHID,1HB,0.047858
CHID,HB1,0.047858
CHID,HB3,0.047858
CHID,2HB,0.047858
CHSD,HB,0.047858
CHSD,HB2,0.047858
CHSD,1HB,0.047858
CHSD,HB1,0.047858
CHSD,HB3,0.047858
CHSD,2HB,0.047858
CHID,CG,-0.034691
CHSD,CG,-0.034691
CHID,ND,-0.218767
CHID,ND1,-0.218767
CHSD,ND,-0.218767
CHSD,ND1,-0.218767
CHID,HD1,0.294104
CHSD,HD1,0.294104
CHID,CE,0.152151
CHID,CE1,0.152151
CHID,CE2,0.152151
CHSD,CE,0.152151
CHSD,CE1,0.152151
CHSD,CE2,0.152151
CHID,HE,0.108726
CHID,HE1,0.108726
CHID,HE2,0.108726
CHSD,HE,0.108726
CHSD,HE1,0.108726
CHSD,HE2,0.108726
CHID,NE,-0.552887
CHID,NE2,-0.552887
CHSD,NE,-0.552887
CHSD,NE2,-0.552887
CHID,CD,0.073505
CHID,CD1,0.073505
CHID,CD2,0.073505
CHSD,CD,0.073505
CHSD,CD1,0.073505
CHSD,CD2,0.073505
CHID,HD2,0.095147
CHSD,HD2,0.095147
CHID,C,0.622331
CHSD,C,0.622331
CHID,O,-0.726166
CHID,OXT,-0.726166
CHID,OT1,-0.726166
CHID,OT2,-0.726166
CHID,OC1,-0.726166
CHID,OC2,-0.726166
CHSD,O,-0.726166
CHSD,OXT,-0.726166
CHSD,OT1,-0.726166
CHSD,OT2,-0.726166
CHSD,OC1,-0.726166
CHSD,OC2,-0.726166
CHIE,N,-0.678107
CHSE,N,-0.678107
CHIE,HN,0.378617
CHIE,H,0.378617
CHSE,HN,0.378617
CHSE,H,0.378617
CHIE,CA,-0.045762
CHSE,CA,-0.045762
CHIE,HA,0.135589
CHSE,HA,0.135589
CHIE,CB,-0.088284
CHSE,CB,-0.088284
CHIE,HB,0.068197
CHIE,HB2,0.068197
CHIE,1HB,0.068197
CHIE,HB1,0.068197
CHIE,HB3,0.068197
CHIE,2HB,0.068197
CHSE,HB,0.068197
CHSE,HB2,0.068197
CHSE,1HB,0.068197
CHSE,HB1,0.068197
CHSE,HB3,0.068197
CHSE,2HB,0.068197
CHIE,CG,0.197858
CHSE,CG,0.197858
CHIE,ND,-0.476371
CHIE,ND1,-0.476371
CHSE,ND,-0.476371
CHSE,ND1,-0.476371
CHIE,CE,0.048815
CHIE,CE1,0.048815
CHIE,CE2,0.048815
CHSE,CE,0.048815
CHSE,CE1,0.048815
CHSE,CE2,0.048815
CHIE,HE1,0.126861
CHSE,HE1,0.126861
CHIE,NE,-0.084778
CHIE,NE2,-0.084778
CHSE,NE,-0.084778
CHSE,NE2,-0.084778
CHIE,HE2,0.280364
CHIE,HNE2,0.280364
CHSE,HE2,0.280364
CHSE,HNE2,0.280364
CHIE,CD,-0.254856
CHIE,CD1,-0.254856
CHIE,CD2,-0.254856
CHSE,CD,-0.254856
CHSE,CD1,-0.254856
CHSE,CD2,-0.254856
CHIE,HD,0.153659
CHIE,HD1,0.153659
CHIE,HD2,0.153659
CHSE,HD,0.153659
CHSE,HD1,0.153659
CHSE,HD2,0.153659
CHIE,C,0.585209
CHSE,C,0.585209
CHIE,O,-0.707605
CHIE,OXT,-0.707605
CHIE,OT1,-0.707605
CHIE,OT2,-0.707605
CHIE,OC1,-0.707605
CHIE,OC2,-0.707605
CHSE,O,-0.707605
CHSE,OXT,-0.707605
CHSE,OT1,-0.707605
CHSE,OT2,-0.707605
CHSE,OC1,-0.707605
CHSE,OC2,-0.707605
CHIS,N,-0.464193
CHIP,N,-0.464193
CHSP,N,-0.464193
CHIS,HN,0.315351
CHIS,H,0.315351
CHIP,HN,0.315351
CHIP,H,0.315351
CHSP,HN,0.315351
CHSP,H,0.315351
CHIS,CA,-0.076871
CHIP,CA,-0.076871
CHSP,CA,-0.076871
CHIS,HA,0.125219
CHIP,HA,0.125219
CHSP,HA,0.125219
CHIS,CB,-0.062807
CHIP,CB,-0.062807
CHSP,CB,-0.062807
CHIS,HB,0.092794
CHIS,HB2,0.092794
CHIS,1HB,0.092794
CHIS,HB1,0.092794
CHIS,HB3,0.092794
CHIS,2HB,0.092794
CHIP,HB,0.092794
CHIP,HB2,0.092794
CHIP,1HB,0.092794
CHIP,HB1,0.092794
CHIP,HB3,0.092794
CHIP,2HB,0.092794
CHSP,HB,0.092794
CHSP,HB2,0.092794
CHSP,1HB,0.092794
CHSP,HB1,0.092794
CHSP,HB3,0.092794
CHSP,2HB,0.092794
CHIS,CG,0.057843
CHIP,CG,0.057843
CHSP,CG,0.057843
CHIS,ND,-0.015072
CHIS,ND1,-0.015072
CHIP,ND,-0.015072
CHIP,ND1,-0.015072
CHSP,ND,-0.015072
CHSP,ND1,-0.015072
CHIS,HD1,0.276076
CHIP,HD1,0.276076
CHSP,HD1,0.276076
CHIS,CE,-0.033413
CHIS,CE1,-0.033413
CHIS,CE2,-0.033413
CHIP,CE,-0.033413
CHIP,CE1,-0.033413
CHIP,CE2,-0.033413
CHSP,CE,-0.033413
CHSP,CE1,-0.033413
CHSP,CE2,-0.033413
CHIS,HE1,0.226049
CHIP,HE1,0.226049
CHSP,HE1,0.226049
CHIS,NE,-0.129808
CHIS,NE2,-0.129808
CHIP,NE,-0.129808
CHIP,NE2,-0.129808
CHSP,NE,-0.129808
CHSP,NE2,-0.129808
CHIS,HE2,0.369253
CHIS,HNE2,0.369253
CHIP,HE2,0.369253
CHIP,HNE2,0.369253
CHSP,HE2,0.369253
CHSP,HNE2,0.369253
CHIS,CD,-0.163636
CHIS,CD1,-0.163636
CHIS,CD2,-0.163636
CHIP,CD,-0.163636
CHIP,CD1,-0.163636
CHIP,CD2,-0.163636
CHSP,CD,-0.163636
CHSP,CD1,-0.163636
CHSP,CD2,-0.163636
CHIS,HD2,0.22042
CHIP,HD2,0.22042
CHSP,HD2,0.22042
CHIS,C,0.513757
CHIP,C,0.513757
CHSP,C,0.513757
CHIS,O,-0.671879
CHIS,OXT,-0.671879
CHIS,OT1,-0.671879
CHIS,OT2,-0.671879
CHIS,OC1,-0.671879
CHIS,OC2,-0.671879
CHIP,O,-0.671879
CHIP,OXT,-0.671879
CHIP,OT1,-0.671879
CHIP,OT2,-0.671879
CHIP,OC1,-0.671879
CHIP,OC2,-0.671879
CHSP,O,-0.671879
CHSP,OXT,-0.671879
CHSP,OT1,-0.671879
CHSP,OT2,-0.671879
CHSP,OC1,-0.671879
CHSP,OC2,-0.671879
CTRP,N,-0.629974
CTRP,HN,0.341228
CTRP,H,0.341228
CTRP,CA,-0.04425
CTRP,HA,0.128436
CTRP,CB,-0.058372
CTRP,HB,0.06959
CTRP,HB2,0.06959
CTRP,1HB,0.06959
CTRP,HB1,0.06959
CTRP,HB3,0.06959
CTRP,2HB,0.06959
CTRP,CG,-0.146344
CTRP,CD1,-0.168076
CTRP,HD,0.178686
CTRP,HD1,0.178686
CTRP,NE,-0.30197
CTRP,NE1,-0.30197
CTRP,HE1,0.344032
CTRP,CE2,0.143447
CTRP,CZ2,-0.223194
CTRP,HZ2,0.136724
CTRP,CH2,-0.137673
CTRP,HH2,0.122474
CTRP,CZ3,-0.173223
CTRP,HZ3,0.121634
CTRP,CE3,-0.187847
CTRP,HE3,0.143053
CTRP,CD2,0.102028
CTRP,C,0.615569
CTRP,O,-0.722785
CTRP,OXT,-0.722785
CTRP,OT1,-0.722785
CTRP,OT2,-0.722785
CTRP,OC1,-0.722785
CTRP,OC2,-0.722785
CPHE,N,-0.625562
CPHE,HN,0.349898
CPHE,H,0.349898
CPHE,CA,-0.088182
CPHE,HA,0.134954
CPHE,CB,-0.057583
CPHE,HB,0.064041
CPHE,HB2,0.064041
CPHE,1HB,0.064041
CPHE,HB1,0.064041
CPHE,HB3,0.064041
CPHE,2HB,0.064041
CPHE,CG,0.007991
CPHE,CD,-0.098964
CPHE,CD1,-0.098964
CPHE,CD2,-0.098964
CPHE,HD,0.11212
CPHE,HD1,0.11212
CPHE,HD2,0.11212
CPHE,CE,-0.161136
CPHE,CE1,-0.161136
CPHE,CE2,-0.161136
CPHE,HE,0.128127
CPHE,HE1,0.128127
CPHE,HE2,0.128127
CPHE,CZ,-0.097375
CPHE,HZ,0.117481
CPHE,C,0.595519
CPHE,O,-0.71276
CPHE,OXT,-0.71276
CPHE,OT1,-0.71276
CPHE,OT2,-0.71276
CPHE,OC1,-0.71276
CPHE,OC2,-0.71276
CTYR,N,-0.675628
CTYR,HN,0.350448
CTYR,H,0.350448
CTYR,CA,-0.012728
CTYR,HA,0.146871
CTYR,CB,-0.058078
CTYR,HB,0.016619
CTYR,HB2,0.016619
CTYR,1HB,0.016619
CTYR,HB1,0.016619
CTYR,HB3,0.016619
CTYR,2HB,0.016619
CTYR,CG,0.133018
CTYR,CD,-0.194675
CTYR,CD1,-0.194675
CTYR,CD2,-0.194675
CTYR,HD,0.149917
CTYR,HD1,0.149917
CTYR,HD2,0.149917
CTYR,CE,-0.21882
CTYR,CE1,-0.21882
CTYR,CE2,-0.21882
CTYR,HE,0.148692
CTYR,HE1,0.148692
CTYR,HE2,0.148692
CTYR,CZ,0.247734
CTYR,OH,-0.47512
CTYR,HH,0.370016
CTYR,C,0.665555
CTYR,O,-0.747778
CTYR,OXT,-0.747778
CTYR,OT1,-0.747778
CTYR,OT2,-0.747778
CTYR,OC1,-0.747778
CTYR,OC2,-0.747778
CGLU,N,-0.748778
CGLU,HN,0.396125
CGLU,H,0.396125
CGLU,CA,-0.133159
CGLU,HA,0.10573
CGLU,CB,0.185749
CGLU,HB,-0.045957
CGLU,HB2,-0.045957
CGLU,1HB,-0.045957
CGLU,HB1,-0.045957
CGLU,HB3,-0.045957
CGLU,2HB,-0.045957
CGLU,CG,-0.033125
CGLU,HG,-0.011832
CGLU,HG2,-0.011832
CGLU,1HG,-0.011832
CGLU,HG1,-0.011832
CGLU,HG3,-0.011832
CGLU,2HG,-0.011832
CGLU,CD,0.757964
CGLU,OE,-0.792463
CGLU,OE1,-0.792463
CGLU,OE2,-0.792463
CGLU,C,0.731186
CGLU,O,-0.780593
CGLU,OXT,-0.780593
CGLU,OT1,-0.780593
CGLU,OT2,-0.780593
CGLU,OC1,-0.780593
CGLU,OC2,-0.780593
CASP,N,-0.649462
CASP,HN,0.426853
CASP,H,0.426853
CASP,CA,-0.306286
CASP,HA,0.183181
CASP,CB,-0.078986
CASP,HB,0.018648
CASP,HB2,0.018648
CASP,1HB,0.018648
CASP,HB1,0.018648
CASP,HB3,0.018648
CASP,2HB,0.018648
CASP,CG,0.84483
CASP,OD,-0.813714
CASP,OD1,-0.813714
CASP,OD2,-0.813714
CASP,C,0.73235
CASP,O,-0.781175
CASP,OXT,-0.781175
CASP,OT1,-0.781175
CASP,OT2,-0.781175
CASP,OC1,-0.781175
CASP,OC2,-0.781175
CLYS,N,-0.629569
CLYS,HN,0.35746
CLYS,H,0.35746
CLYS,CA,-0.053541
CLYS,HA,0.138544
CLYS,CB,-0.046022
CLYS,HB,0.042912
CLYS,HB2,0.042912
CLYS,1HB,0.042912
CLYS,HB1,0.042912
CLYS,HB3,0.042912
CLYS,2HB,0.042912
CLYS,CG,0.020231
CLYS,HG,0.010971
CLYS,HG2,0.010971
CLYS,1HG,0.010971
CLYS,HG1,0.010971
CLYS,HG3,0.010971
CLYS,2HG,0.010971
CLYS,CD,-0.046165
CLYS,HD,0.061437
CLYS,HD2,0.061437
CLYS,1HD,0.061437
CLYS,HD1,0.061437
CLYS,HD3,0.061437
CLYS,2HD,0.061437
CLYS,CE,-0.032772
CLYS,HE,0.101654
CLYS,HE2,0.101654
CLYS,1HE,0.101654
CLYS,HE1,0.101654
CLYS,HE3,0.101654
CLYS,2HE,0.101654
CLYS,NZ,-0.168623
CLYS,HZ,0.285503
CLYS,HZ1,0.285503
CLYS,1HZ,0.285503
CLYS,HNZ1,0.285503
CLYS,HZ2,0.285503
CLYS,2HZ,0.285503
CLYS,HNZ2,0.285503
CLYS,HZ3,0.285503
CLYS,3HZ,0.285503
CLYS,HNZ3,0.285503
CLYS,C,0.541818
CLYS,O,-0.685909
CLYS,OXT,-0.685909
CLYS,OT1,-0.685909
CLYS,OT2,-0.685909
CLYS,OC1,-0.685909
CLYS,OC2,-0.685909
CPRO,N,-0.268742
CPRO,CD,0.062285
CPRO,HD,0.034717
CPRO,HD2,0.034717
CPRO,1HD,0.034717
CPRO,HD2,0.034717
CPRO,HD3,0.034717
CPRO,2HD,0.034717
CPRO,HD1,0.034717
CPRO,CG,0.059879
CPRO,HG,0.007548
CPRO,HG2,0.007548
CPRO,1HG,0.007548
CPRO,HG1,0.007548
CPRO,HG3,0.007548
CPRO,2HG,0.007548
CPRO,CB,0.065773
CPRO,HB,0.016889
CPRO,HB2,0.016889
CPRO,1HB,0.016889
CPRO,HB1,0.016889
CPRO,HB3,0.016889
CPRO,2HB,0.016889
CPRO,CA,-0.385442
CPRO,HA,0.177938
CPRO,C,0.643321
CPRO,O,-0.736661
CPRO,OXT,-0.736661
CPRO,OT1,-0.736661
CPRO,OT2,-0.736661
CPRO,OC1,-0.736661
CPRO,OC2,-0.736661
CCYS,N,-0.555037
CCYS,HN,0.345483
CCYS,H,0.345483
CCYS,CA,-0.110929
CCYS,HA,0.147206
CCYS,CB,-0.162428
CCYS,HB,0.131999
CCYS,HB2,0.131999
CCYS,1HB,0.131999
CCYS,HB1,0.131999
CCYS,HB3,0.131999
CCYS,2HB,0.131999
